GROUP_SET,GROUP_ID,GROUP_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,W_PCT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,OFF_RATING_RANK,DEF_RATING_RANK,NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,PACE_RANK,PIE_RANK,SeasonYear,Player1,Player2,Player3,Player4,Player5
Lineups,-203939-1626196-1627827-1628467-1629029-,D. Powell - J. Richardson - D. Finney-Smith - M. Kleber - L. Doncic,1610612742,DAL,7,4,3,0.571,44.0,111.6,108.5,114.3,118.3,-2.7,-9.8,0.471,1.14,12.7,0.372,0.652,0.517,0.149,0.507,0.57,101.2,100.87,84.06,94,0.509,542,534,13478,5959,315,5951,9411,8433,8666,4120,8326,3386,8882,5467,9648,6377,6483,9761,6565,2020-21,D. Powell,J. Richardson,D. Finney-Smith,M. Kleber,L. Doncic
Lineups,-203501-203939-204001-1627827-1629029-,T. Hardaway Jr. - D. Powell - K. Porzingis - D. Finney-Smith - L. Doncic,1610612742,DAL,3,2,1,0.667,40.0,127.5,127.7,121.8,125.3,5.7,2.4,0.611,2.2,19.6,0.206,0.659,0.453,0.12,0.609,0.67,101.7,100.23,83.52,83,0.503,1988,1419,4787,5255,356,3773,10367,6158,5931,1884,4941,6523,8869,8556,8429,4621,4122,10049,6630,2020-21,T. Hardaway Jr.,D. Powell,K. Porzingis,D. Finney-Smith,L. Doncic
Lineups,-1626161-1626196-1627827-1628467-1629029-,W. Cauley-Stein - J. Richardson - D. Finney-Smith - M. Kleber - L. Doncic,1610612742,DAL,5,5,0,1.0,37.0,113.5,110.3,99.0,96.2,14.4,14.1,0.69,1.82,18.9,0.222,0.8,0.526,0.141,0.563,0.599,98.2,101.08,84.23,78,0.586,958,370,1,1,389,5768,5827,5223,4534,3037,5200,6305,5551,5254,9135,5501,5799,9660,5277,2020-21,W. Cauley-Stein,J. Richardson,D. Finney-Smith,M. Kleber,L. Doncic
Lineups,-204001-1626196-1627827-1628973-1629029-,K. Porzingis - J. Richardson - D. Finney-Smith - J. Brunson - L. Doncic,1610612742,DAL,15,8,7,0.533,34.0,122.0,121.9,109.5,104.2,12.5,17.8,0.529,1.8,17.1,0.424,0.844,0.631,0.137,0.612,0.627,99.9,102.45,85.38,73,0.562,101,139,14679,6048,424,4396,7862,4882,6821,3042,5977,2840,5067,3030,9075,4558,5038,9076,5679,2020-21,K. Porzingis,J. Richardson,D. Finney-Smith,J. Brunson,L. Doncic
Lineups,-203501-1626161-1628467-1628973-1629029-,T. Hardaway Jr. - W. Cauley-Stein - M. Kleber - J. Brunson - L. Doncic,1610612742,DAL,10,5,5,0.5,32.0,92.8,91.0,98.2,90.3,-5.4,0.8,0.609,1.56,16.3,0.156,0.786,0.514,0.134,0.491,0.511,97.9,103.2,86.0,67,0.482,271,370,14449,6055,459,8567,5387,6242,5949,3344,6864,7398,6024,5516,8999,8103,7920,8712,7148,2020-21,T. Hardaway Jr.,W. Cauley-Stein,M. Kleber,J. Brunson,L. Doncic
Lineups,-203501-204001-1626161-1628973-1629029-,T. Hardaway Jr. - K. Porzingis - W. Cauley-Stein - J. Brunson - L. Doncic,1610612742,DAL,4,2,2,0.5,31.0,103.5,101.6,111.9,109.5,-8.4,-8.0,0.714,2.14,17.6,0.194,0.821,0.492,0.109,0.461,0.543,97.3,99.33,82.77,64,0.525,1342,1419,11786,6055,496,6445,8346,8279,4268,1927,5746,6975,5414,7837,7924,8393,7131,10419,6315,2020-21,T. Hardaway Jr.,K. Porzingis,W. Cauley-Stein,J. Brunson,L. Doncic
Lineups,-201949-203501-203504-1626161-1629029-,J. Johnson - T. Hardaway Jr. - T. Burke - W. Cauley-Stein - L. Doncic,1610612742,DAL,6,3,3,0.5,28.0,132.6,132.8,103.8,105.1,28.8,27.7,0.484,5.0,19.0,0.231,0.806,0.544,0.052,0.64,0.641,101.9,101.19,84.32,58,0.636,715,833,13478,6055,585,3466,7928,4139,8633,205,5167,6225,5538,4934,6366,4039,4816,9613,4513,2020-21,J. Johnson,T. Hardaway Jr.,T. Burke,W. Cauley-Stein,L. Doncic
Lineups,-203501-1626196-1627827-1628467-1629029-,T. Hardaway Jr. - J. Richardson - D. Finney-Smith - M. Kleber - L. Doncic,1610612742,DAL,11,7,4,0.636,28.0,100.5,90.8,134.7,132.4,-34.3,-41.6,0.522,1.5,15.2,0.077,0.789,0.378,0.123,0.532,0.56,108.4,114.9,95.75,65,0.292,211,190,14165,5762,584,8621,10774,10730,6869,3364,7312,7988,5993,10135,8467,6123,6797,4408,9913,2020-21,T. Hardaway Jr.,J. Richardson,D. Finney-Smith,M. Kleber,L. Doncic
Lineups,-203504-1626161-1626196-1628467-1629029-,T. Burke - W. Cauley-Stein - J. Richardson - M. Kleber - L. Doncic,1610612742,DAL,9,7,2,0.778,27.0,125.1,125.5,114.9,110.3,10.1,15.1,0.583,2.8,18.2,0.308,0.704,0.509,0.091,0.56,0.614,97.8,99.74,83.12,55,0.554,351,190,11786,4953,602,3891,8473,5121,6350,1419,5429,4743,7617,5563,7235,5616,5454,10258,5832,2020-21,T. Burke,W. Cauley-Stein,J. Richardson,M. Kleber,L. Doncic
Lineups,-203501-204001-1626161-1628411-1629029-,T. Hardaway Jr. - K. Porzingis - W. Cauley-Stein - W. Iwundu - L. Doncic,1610612742,DAL,2,1,1,0.5,23.0,106.6,108.3,105.4,106.0,1.2,2.3,0.65,1.86,19.4,0.222,0.793,0.518,0.146,0.533,0.544,102.5,101.38,84.48,48,0.493,3209,2861,4787,6055,766,5962,7997,6165,5568,3001,5008,6305,5977,5451,9587,6117,7111,9541,7010,2020-21,T. Hardaway Jr.,K. Porzingis,W. Cauley-Stein,W. Iwundu,L. Doncic
Lineups,-203501-203504-1626161-1627827-1629029-,T. Hardaway Jr. - T. Burke - W. Cauley-Stein - D. Finney-Smith - L. Doncic,1610612742,DAL,5,3,2,0.6,23.0,126.7,120.8,92.2,89.8,34.5,31.0,0.52,6.5,19.7,0.208,0.81,0.489,0.042,0.606,0.595,98.9,102.66,85.55,48,0.624,958,833,11786,5818,785,4458,5316,3927,6872,104,4928,6513,5518,7856,6259,4662,5905,9024,4691,2020-21,T. Hardaway Jr.,T. Burke,W. Cauley-Stein,D. Finney-Smith,L. Doncic
Lineups,-203939-204001-1626196-1627827-1629029-,D. Powell - K. Porzingis - J. Richardson - D. Finney-Smith - L. Doncic,1610612742,DAL,3,3,0,1.0,22.0,131.2,125.0,158.9,163.3,-27.6,-38.3,0.6,1.71,18.8,0.235,0.571,0.421,0.146,0.681,0.719,104.1,105.09,87.57,48,0.387,1988,833,1,1,812,3894,12779,10555,5975,3148,5210,6196,9587,9296,9587,3296,3271,7866,8674,2020-21,D. Powell,K. Porzingis,J. Richardson,D. Finney-Smith,L. Doncic
Lineups,-201949-203504-1626161-1628411-1629029-,J. Johnson - T. Burke - W. Cauley-Stein - W. Iwundu - L. Doncic,1610612742,DAL,6,3,3,0.5,22.0,119.2,115.6,141.6,129.2,-22.4,-13.6,0.619,2.6,21.0,0.2,0.591,0.405,0.111,0.6,0.61,96.6,102.78,85.65,45,0.402,715,833,13478,6055,841,5157,10603,8715,5873,1521,3879,6539,9534,9501,7928,4696,5530,8994,8398,2020-21,J. Johnson,T. Burke,W. Cauley-Stein,W. Iwundu,L. Doncic
Lineups,-203501-204001-1627827-1628467-1629029-,T. Hardaway Jr. - K. Porzingis - D. Finney-Smith - M. Kleber - L. Doncic,1610612742,DAL,8,6,2,0.75,22.0,125.3,120.8,121.5,110.9,3.8,10.0,0.667,2.0,19.7,0.36,0.647,0.476,0.146,0.595,0.613,97.0,103.38,86.15,48,0.518,428,254,11786,4974,837,4458,8508,5584,4596,1974,4926,3474,8912,8017,9587,4922,5460,8658,6436,2020-21,T. Hardaway Jr.,K. Porzingis,D. Finney-Smith,M. Kleber,L. Doncic
Lineups,-203501-203939-1627827-1628467-1629029-,T. Hardaway Jr. - D. Powell - D. Finney-Smith - M. Kleber - L. Doncic,1610612742,DAL,4,3,1,0.75,21.0,92.5,97.7,109.8,106.5,-17.3,-8.8,0.75,3.0,20.3,0.167,0.72,0.449,0.093,0.462,0.484,101.5,100.28,83.57,43,0.45,1342,833,4787,4974,870,8177,8043,8369,3701,840,4030,7129,7346,8595,7430,8363,9143,10026,7642,2020-21,T. Hardaway Jr.,D. Powell,D. Finney-Smith,M. Kleber,L. Doncic
Lineups,-203501-203939-1627827-1628973-1629029-,T. Hardaway Jr. - D. Powell - D. Finney-Smith - J. Brunson - L. Doncic,1610612742,DAL,11,4,7,0.364,19.0,129.1,112.2,96.4,88.1,32.7,24.1,0.611,1.83,19.3,0.357,0.81,0.629,0.146,0.641,0.664,95.1,106.57,88.81,41,0.648,211,534,14679,7825,1026,5581,5173,4436,5931,3023,5040,3483,5518,3037,9597,4035,4391,7244,4374,2020-21,T. Hardaway Jr.,D. Powell,D. Finney-Smith,J. Brunson,L. Doncic
Lineups,-201949-203501-1626161-1628973-1629029-,J. Johnson - T. Hardaway Jr. - W. Cauley-Stein - J. Brunson - L. Doncic,1610612742,DAL,8,4,4,0.5,18.0,97.2,95.5,103.8,100.0,-6.6,-4.5,0.5,1.14,14.0,0.25,0.9,0.575,0.159,0.514,0.55,112.3,115.43,96.19,44,0.459,428,534,14165,6055,1054,8279,5948,8040,6899,4120,8013,5410,4562,4085,9918,6330,7023,4277,7521,2020-21,J. Johnson,T. Hardaway Jr.,W. Cauley-Stein,J. Brunson,L. Doncic
Lineups,-203504-203939-1626196-1628467-1629029-,T. Burke - D. Powell - J. Richardson - M. Kleber - L. Doncic,1610612742,DAL,9,7,2,0.778,18.0,127.2,119.5,113.3,107.5,13.9,12.0,0.412,7.0,12.7,0.292,0.65,0.455,0.024,0.513,0.563,100.2,106.13,88.44,41,0.557,351,190,11786,4953,1053,4714,8141,5378,8958,58,8323,4923,8895,8422,6197,6341,6724,7413,5742,2020-21,T. Burke,D. Powell,J. Richardson,M. Kleber,L. Doncic
Lineups,-204001-1626196-1627827-1629029-1629740-,K. Porzingis - J. Richardson - D. Finney-Smith - L. Doncic - N. Melli,1610612742,DAL,2,0,2,0.0,17.0,86.7,89.2,118.2,113.5,-31.6,-24.3,0.667,1.33,17.0,0.118,0.824,0.471,0.162,0.466,0.514,101.1,101.68,84.73,37,0.426,3209,8622,11786,8622,1116,8720,8812,9567,4596,3799,6023,7775,5391,8109,9959,8326,7833,9392,8078,2020-21,K. Porzingis,J. Richardson,D. Finney-Smith,L. Doncic,N. Melli
Lineups,-203501-204001-1628973-1629029-1630182-,T. Hardaway Jr. - K. Porzingis - J. Brunson - L. Doncic - J. Green,1610612742,DAL,2,2,0,1.0,17.0,129.1,131.4,96.6,97.1,32.5,34.3,0.684,13.0,26.0,0.143,0.9,0.588,0.029,0.606,0.645,98.7,97.49,81.24,35,0.693,3209,1419,1,1,1135,3497,5894,3591,4553,5,1878,7440,4562,3873,6203,4663,4654,11216,3807,2020-21,T. Hardaway Jr.,K. Porzingis,J. Brunson,L. Doncic,J. Green
Lineups,-203501-1627827-1628467-1628973-1629029-,T. Hardaway Jr. - D. Finney-Smith - M. Kleber - J. Brunson - L. Doncic,1610612742,DAL,7,6,1,0.857,16.0,163.5,157.1,131.4,123.5,32.1,33.6,0.579,5.5,22.0,0.308,0.706,0.533,0.057,0.806,0.817,96.1,101.09,84.24,35,0.62,542,254,4787,4811,1199,1730,9938,3610,6401,190,3567,4743,7579,5105,6433,1984,2130,9656,4726,2020-21,T. Hardaway Jr.,D. Finney-Smith,M. Kleber,J. Brunson,L. Doncic
Lineups,-203501-203939-1626196-1629029-1629740-,T. Hardaway Jr. - D. Powell - J. Richardson - L. Doncic - N. Melli,1610612742,DAL,6,5,1,0.833,16.0,85.1,85.7,81.6,80.6,3.5,5.1,0.3,0.75,8.1,0.333,0.478,0.415,0.143,0.389,0.411,89.7,89.95,74.96,28,0.638,715,370,4787,4838,1263,8992,4549,5963,9786,5881,9745,3577,11095,9423,9140,9496,10170,13330,4473,2020-21,T. Hardaway Jr.,D. Powell,J. Richardson,L. Doncic,N. Melli
Lineups,-1626196-1627827-1628467-1628973-1629029-,J. Richardson - D. Finney-Smith - M. Kleber - J. Brunson - L. Doncic,1610612742,DAL,6,4,2,0.667,15.0,109.9,100.0,127.2,127.8,-17.3,-27.8,0.417,1.25,11.1,0.313,0.688,0.5,0.114,0.519,0.567,107.6,112.3,93.59,35,0.383,715,534,11786,5255,1329,6466,10474,9854,8937,3962,8867,4700,7779,5603,8258,6285,6603,5096,8724,2020-21,J. Richardson,D. Finney-Smith,M. Kleber,J. Brunson,L. Doncic
Lineups,-204001-1627827-1628467-1628973-1629029-,K. Porzingis - D. Finney-Smith - M. Kleber - J. Brunson - L. Doncic,1610612742,DAL,4,3,1,0.75,15.0,124.5,118.8,110.8,100.0,13.7,18.8,0.357,1.67,13.2,0.077,0.917,0.48,0.094,0.66,0.666,97.0,104.65,87.21,32,0.547,1342,833,4787,4974,1307,4757,5948,4817,9229,3170,8242,7988,4496,7957,7440,3818,4348,8076,5942,2020-21,K. Porzingis,D. Finney-Smith,M. Kleber,J. Brunson,L. Doncic
Lineups,-203504-203939-1628467-1628973-1629029-,T. Burke - D. Powell - M. Kleber - J. Brunson - L. Doncic,1610612742,DAL,5,3,2,0.6,15.0,88.5,87.9,85.2,84.8,3.4,3.0,0.636,0.7,16.7,0.167,0.688,0.464,0.303,0.543,0.586,105.5,106.1,88.41,33,0.489,958,833,11786,5818,1355,8831,4873,6122,5652,5980,6062,7129,7779,8252,13028,5925,6066,7437,7064,2020-21,T. Burke,D. Powell,M. Kleber,J. Brunson,L. Doncic
Lineups,-203501-203939-1626196-1628467-1629029-,T. Hardaway Jr. - D. Powell - J. Richardson - M. Kleber - L. Doncic,1610612742,DAL,4,3,1,0.75,15.0,116.0,118.8,76.9,80.6,39.1,38.1,0.533,1.33,17.4,0.429,0.65,0.559,0.188,0.643,0.638,106.9,103.21,86.01,32,0.725,1342,833,4787,4974,1383,4757,4549,3412,6800,3799,5889,2715,8895,4518,10827,3940,4834,8707,3477,2020-21,T. Hardaway Jr.,D. Powell,J. Richardson,M. Kleber,L. Doncic
Lineups,-203939-1627827-1628973-1629029-1629740-,D. Powell - D. Finney-Smith - J. Brunson - L. Doncic - N. Melli,1610612742,DAL,4,3,1,0.75,14.0,130.5,125.8,112.1,107.1,18.4,18.7,0.667,2.0,22.2,0.308,0.833,0.56,0.161,0.685,0.699,97.9,101.99,84.99,31,0.568,1342,833,4787,4974,1499,3880,8099,4823,4596,1974,3229,4743,5098,4499,9939,3242,3582,9279,5567,2020-21,D. Powell,D. Finney-Smith,J. Brunson,L. Doncic,N. Melli
Lineups,-203939-1626196-1628467-1628973-1629029-,D. Powell - J. Richardson - M. Kleber - J. Brunson - L. Doncic,1610612742,DAL,5,5,0,1.0,14.0,123.2,120.7,105.0,100.0,18.2,20.7,0.727,2.67,18.6,0.429,0.8,0.621,0.103,0.56,0.595,92.1,95.3,79.41,29,0.62,958,370,1,1,1505,4466,5948,4641,4213,1459,5334,2715,5551,3205,7777,5616,5859,11938,4724,2020-21,D. Powell,J. Richardson,M. Kleber,J. Brunson,L. Doncic
Lineups,-201949-203501-203939-1628973-1629029-,J. Johnson - T. Hardaway Jr. - D. Powell - J. Brunson - L. Doncic,1610612742,DAL,4,1,3,0.25,14.0,128.8,125.9,129.7,120.0,-0.9,5.9,0.455,1.67,15.2,0.111,0.75,0.476,0.111,0.675,0.697,94.7,99.68,83.07,27,0.5,1342,2861,13478,8343,1527,3872,9497,5903,8715,3170,7313,7786,6379,8017,7928,3339,3637,10290,6642,2020-21,J. Johnson,T. Hardaway Jr.,D. Powell,J. Brunson,L. Doncic
Lineups,-201949-203501-203504-204001-1629029-,J. Johnson - T. Hardaway Jr. - T. Burke - K. Porzingis - L. Doncic,1610612742,DAL,7,2,5,0.286,14.0,100.1,93.9,105.3,96.4,-5.2,-2.5,0.364,0.57,9.5,0.4,0.588,0.5,0.212,0.5,0.535,97.4,104.98,87.49,33,0.463,542,1419,14449,8322,1492,8379,5853,7904,9214,6194,9435,2887,9539,5603,11563,6391,7287,7916,7435,2020-21,J. Johnson,T. Hardaway Jr.,T. Burke,K. Porzingis,L. Doncic
Lineups,-203504-203939-1627827-1628467-1629029-,T. Burke - D. Powell - D. Finney-Smith - M. Kleber - L. Doncic,1610612742,DAL,3,2,1,0.667,14.0,136.4,143.3,147.5,141.9,-11.0,1.4,0.375,1.5,15.4,0.273,0.833,0.471,0.133,0.667,0.704,105.6,104.95,87.46,30,0.426,1988,1419,4787,5255,1488,2554,11636,6215,9159,3364,7129,5204,5098,8109,8898,3366,3466,7929,8082,2020-21,T. Burke,D. Powell,D. Finney-Smith,M. Kleber,L. Doncic
Lineups,-203501-204001-1628467-1628973-1629029-,T. Hardaway Jr. - K. Porzingis - M. Kleber - J. Brunson - L. Doncic,1610612742,DAL,11,8,3,0.727,14.0,126.5,127.3,120.2,116.1,6.3,11.1,0.353,3.0,13.0,0.438,0.733,0.581,0.061,0.576,0.597,106.6,108.03,90.02,33,0.551,211,139,13478,5173,1448,3778,9100,5433,9230,840,8252,2704,7183,4023,6494,5287,5847,6603,5875,2020-21,T. Hardaway Jr.,K. Porzingis,M. Kleber,J. Brunson,L. Doncic
Lineups,-203501-203504-203939-1627827-1629029-,T. Hardaway Jr. - T. Burke - D. Powell - D. Finney-Smith - L. Doncic,1610612742,DAL,5,3,2,0.6,14.0,136.0,135.5,114.9,106.7,21.1,28.8,0.625,5.0,21.7,0.313,0.846,0.552,0.065,0.625,0.639,100.1,103.98,86.65,31,0.568,958,833,11786,5818,1463,3024,8045,4048,5739,205,3593,4700,5039,4745,6566,4163,4830,8392,5566,2020-21,T. Hardaway Jr.,T. Burke,D. Powell,D. Finney-Smith,L. Doncic
Lineups,-1626161-1626196-1627827-1628973-1629029-,W. Cauley-Stein - J. Richardson - D. Finney-Smith - J. Brunson - L. Doncic,1610612742,DAL,6,3,3,0.5,14.0,93.0,83.9,112.1,109.7,-19.1,-25.8,0.3,1.0,8.3,0.143,0.857,0.5,0.097,0.5,0.521,96.9,103.04,85.86,31,0.402,715,833,13478,6055,1414,9203,8367,9760,9786,4165,9647,7440,4853,5603,7517,6391,7631,8764,8396,2020-21,W. Cauley-Stein,J. Richardson,D. Finney-Smith,J. Brunson,L. Doncic
Lineups,-201949-203504-1626246-1629029-1630182-,J. Johnson - T. Burke - B. Marjanovic - L. Doncic - J. Green,1610612742,DAL,2,1,1,0.5,13.0,130.8,124.1,74.2,72.4,56.7,51.7,0.333,2.5,13.5,0.214,0.733,0.483,0.069,0.66,0.631,102.5,106.48,88.73,29,0.787,3209,2861,4787,6055,1608,4234,3839,2591,9237,1547,8127,6445,7183,7919,6667,3818,4973,7280,2929,2020-21,J. Johnson,T. Burke,B. Marjanovic,L. Doncic,J. Green
Lineups,-200755-203501-203939-1628467-1629029-,J. Redick - T. Hardaway Jr. - D. Powell - M. Kleber - L. Doncic,1610612742,DAL,4,2,2,0.5,13.0,93.3,89.7,117.0,117.9,-23.8,-28.2,0.636,0.88,18.9,0.111,0.909,0.55,0.276,0.625,0.623,102.4,104.03,86.69,29,0.412,1342,1419,11786,6055,1596,8700,9357,9877,5652,5783,5182,7786,4524,4760,12774,4163,5223,8365,8266,2020-21,J. Redick,T. Hardaway Jr.,D. Powell,M. Kleber,L. Doncic
Lineups,-203501-203939-1627827-1629029-1630182-,T. Hardaway Jr. - D. Powell - D. Finney-Smith - L. Doncic - J. Green,1610612742,DAL,2,2,0,1.0,13.0,144.7,148.1,87.8,88.9,56.9,59.3,0.6,2.25,24.3,0.111,0.692,0.455,0.148,0.841,0.812,101.5,99.69,83.08,27,0.698,3209,1419,1,1,1621,2411,5207,2363,5975,1832,2801,7786,7731,8422,9622,1669,2157,10275,3760,2020-21,T. Hardaway Jr.,D. Powell,D. Finney-Smith,L. Doncic,J. Green
Lineups,-203501-203939-1628973-1629029-1629740-,T. Hardaway Jr. - D. Powell - J. Brunson - L. Doncic - N. Melli,1610612742,DAL,6,4,2,0.667,13.0,112.3,120.0,71.0,70.4,41.3,49.6,0.333,1.5,9.4,0.308,0.643,0.481,0.08,0.452,0.561,98.7,96.01,80.01,25,0.841,715,534,11786,5255,1624,4488,3738,2911,9237,3364,9463,4743,8927,7933,6961,8506,6773,11641,2598,2020-21,T. Hardaway Jr.,D. Powell,J. Brunson,L. Doncic,N. Melli
Lineups,-203501-203939-1626196-1628973-1629029-,T. Hardaway Jr. - D. Powell - J. Richardson - J. Brunson - L. Doncic,1610612742,DAL,4,3,1,0.75,13.0,122.2,119.4,128.7,125.0,-6.5,-5.6,0.7,1.0,17.1,0.273,0.7,0.476,0.226,0.619,0.704,111.6,114.6,95.5,31,0.402,1342,833,4787,4974,1590,4717,9984,8119,4437,4165,6003,5204,7633,8017,11824,4466,3471,4478,8401,2020-21,T. Hardaway Jr.,D. Powell,J. Richardson,J. Brunson,L. Doncic
Lineups,-203501-1626196-1626246-1627827-1629029-,T. Hardaway Jr. - J. Richardson - B. Marjanovic - D. Finney-Smith - L. Doncic,1610612742,DAL,3,2,1,0.667,12.0,109.0,112.5,156.7,160.0,-47.7,-47.5,0.6,1.5,17.6,0.308,0.556,0.409,0.167,0.5,0.545,100.7,98.14,81.78,24,0.288,1988,1419,4787,5255,1805,5472,12619,11019,5975,3364,5746,4743,9732,9463,9988,6391,7101,10975,9949,2020-21,T. Hardaway Jr.,J. Richardson,B. Marjanovic,D. Finney-Smith,L. Doncic
Lineups,-203501-1626161-1626196-1628467-1629029-,T. Hardaway Jr. - W. Cauley-Stein - J. Richardson - M. Kleber - L. Doncic,1610612742,DAL,5,5,0,1.0,12.0,130.6,121.4,85.4,81.5,45.2,39.9,0.556,5.0,14.3,0.167,0.75,0.5,0.036,0.579,0.653,100.7,106.88,89.07,28,0.747,958,370,1,1,1744,4408,4575,3356,6617,205,7499,7129,6379,5603,6224,5224,4561,7084,3308,2020-21,T. Hardaway Jr.,W. Cauley-Stein,J. Richardson,M. Kleber,L. Doncic
Lineups,-203501-203504-203939-1628467-1629029-,T. Hardaway Jr. - T. Burke - D. Powell - M. Kleber - L. Doncic,1610612742,DAL,5,2,3,0.4,11.0,149.4,142.3,98.0,95.7,51.4,46.7,0.429,1.5,18.8,0.0,0.625,0.476,0.154,0.868,0.891,98.8,102.56,85.47,26,0.792,958,1419,13478,7679,1900,2634,5790,2985,8829,3364,5210,8040,9031,8017,9723,1609,1605,9050,2902,2020-21,T. Hardaway Jr.,T. Burke,D. Powell,M. Kleber,L. Doncic
Lineups,-203493-203939-1627827-1628973-1629029-,R. Bullock - D. Powell - D. Finney-Smith - J. Brunson - L. Doncic,1610612742,DAL,40,30,10,0.75,367.0,126.9,125.9,111.5,111.8,15.4,14.1,0.564,2.09,18.8,0.234,0.733,0.503,0.122,0.631,0.658,94.2,94.48,78.73,723,0.56,4,2,17335,5984,11,4585,10197,6215,7742,2214,5934,7613,8208,6612,9747,4705,5082,13972,6771,2021-22,R. Bullock,D. Powell,D. Finney-Smith,J. Brunson,L. Doncic
Lineups,-203939-1627827-1628467-1628973-1629029-,D. Powell - D. Finney-Smith - M. Kleber - J. Brunson - L. Doncic,1610612742,DAL,20,14,6,0.7,142.0,105.5,105.3,117.8,117.7,-12.4,-12.4,0.6,1.43,17.3,0.256,0.715,0.483,0.163,0.536,0.57,94.4,94.54,78.78,282,0.459,46,27,17121,6259,57,7259,10969,10166,6993,4254,6805,6691,8389,9363,11576,6943,7444,13956,8901,2021-22,D. Powell,D. Finney-Smith,M. Kleber,J. Brunson,L. Doncic
Lineups,-203501-203939-204001-1627827-1629029-,T. Hardaway Jr. - D. Powell - K. Porzingis - D. Finney-Smith - L. Doncic,1610612742,DAL,11,7,4,0.636,103.0,97.4,95.8,114.1,113.0,-16.7,-17.1,0.636,1.96,16.7,0.24,0.839,0.49,0.116,0.456,0.487,99.3,100.63,83.86,216,0.416,228,212,16599,6892,92,9682,10341,10673,6644,3357,6929,7560,5893,9262,9583,9717,10517,11066,9751,2021-22,T. Hardaway Jr.,D. Powell,K. Porzingis,D. Finney-Smith,L. Doncic
Lineups,-203493-1627827-1628467-1628973-1629029-,R. Bullock - D. Finney-Smith - M. Kleber - J. Brunson - L. Doncic,1610612742,DAL,19,10,9,0.526,101.0,105.9,105.8,104.3,103.4,1.6,2.4,0.513,1.58,14.2,0.357,0.684,0.52,0.125,0.492,0.53,97.4,97.88,81.56,208,0.514,55,78,17307,7216,94,7207,9329,7219,8086,3793,9192,4510,8927,6433,9775,9303,8581,12537,7704,2021-22,R. Bullock,D. Finney-Smith,M. Kleber,J. Brunson,L. Doncic
Lineups,-203501-203939-1627827-1628973-1629029-,T. Hardaway Jr. - D. Powell - D. Finney-Smith - J. Brunson - L. Doncic,1610612742,DAL,19,13,6,0.684,95.0,117.3,119.6,110.0,107.3,7.3,12.3,0.477,1.52,15.4,0.273,0.773,0.523,0.132,0.574,0.619,103.2,103.45,86.21,204,0.531,55,38,17121,6282,103,5512,9666,6368,10015,3834,8282,6484,7112,6361,10334,6068,6023,9597,7382,2021-22,T. Hardaway Jr.,D. Powell,D. Finney-Smith,J. Brunson,L. Doncic
Lineups,-204001-1627827-1628467-1628973-1629029-,K. Porzingis - D. Finney-Smith - M. Kleber - J. Brunson - L. Doncic,1610612742,DAL,9,7,2,0.778,90.0,112.6,111.8,105.0,106.1,7.6,5.8,0.649,2.29,19.0,0.207,0.804,0.513,0.113,0.534,0.579,97.9,97.76,81.47,186,0.54,376,212,13953,5970,111,6489,9550,6979,6567,2081,5834,7948,6341,6532,9511,6986,7184,12595,7197,2021-22,K. Porzingis,D. Finney-Smith,M. Kleber,J. Brunson,L. Doncic
Lineups,-203493-203501-203939-1627827-1629029-,R. Bullock - T. Hardaway Jr. - D. Powell - D. Finney-Smith - L. Doncic,1610612742,DAL,15,8,7,0.533,56.0,78.7,77.0,109.0,105.1,-30.3,-28.1,0.485,0.89,11.0,0.243,0.648,0.419,0.159,0.394,0.412,95.9,98.67,82.22,113,0.24,110,147,17218,7206,239,11400,9461,11586,10000,6762,10612,7532,10295,10949,11524,10917,11773,12146,12258,2021-22,R. Bullock,T. Hardaway Jr.,D. Powell,D. Finney-Smith,L. Doncic
Lineups,-203501-204001-1627827-1628973-1629029-,T. Hardaway Jr. - K. Porzingis - D. Finney-Smith - J. Brunson - L. Doncic,1610612742,DAL,14,8,6,0.571,50.0,98.6,92.5,111.8,109.6,-13.1,-17.1,0.632,2.0,16.4,0.281,0.65,0.47,0.112,0.467,0.493,97.6,101.72,84.76,107,0.416,129,147,17121,7106,284,9937,9905,10671,6720,2231,7785,6435,10274,9617,9508,9529,10454,10526,9752,2021-22,T. Hardaway Jr.,K. Porzingis,D. Finney-Smith,J. Brunson,L. Doncic
