GROUP_SET,GROUP_ID,GROUP_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,W_PCT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,OFF_RATING_RANK,DEF_RATING_RANK,NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,PACE_RANK,PIE_RANK,SeasonYear,Player1,Player2,Player3,Player4,Player5
Lineups,-2544-2747-201588-203918-1626204-,L. James - J. Smith - G. Hill - R. Hood - L. Nance Jr.,1610612739,CLE,7,5,2,0.714,57.0,111.6,109.6,110.5,107.7,1.1,1.9,0.62,3.1,20.0,0.164,0.667,0.432,0.087,0.549,0.568,96.2,98.37,81.98,115,0.508,852,556,10414,4578,278,4882,8113,5718,5062,722,3350,7164,7451,8476,6333,5004,5756,9629,6044,2017-18,L. James,J. Smith,G. Hill,R. Hood,L. Nance Jr.
Lineups,-2544-2548-2747-201567-203109-,L. James - D. Wade - J. Smith - K. Love - J. Crowder,1610612739,CLE,21,14,7,0.667,55.0,114.2,110.2,129.8,118.8,-15.5,-8.6,0.628,2.08,17.2,0.264,0.615,0.438,0.11,0.516,0.576,97.2,103.42,86.18,118,0.474,91,70,13585,4679,293,4784,9333,7781,4937,1637,5090,5108,8662,8384,7019,5455,5472,7485,6777,2017-18,L. James,D. Wade,J. Smith,K. Love,J. Crowder
Lineups,-2544-2747-201567-202684-202738-,L. James - J. Smith - K. Love - T. Thompson - I. Thomas,1610612739,CLE,4,2,2,0.5,54.0,110.1,108.8,106.3,107.0,3.8,1.8,0.612,1.3,19.5,0.217,0.774,0.537,0.202,0.614,0.629,102.4,102.71,85.59,114,0.519,1840,1804,10414,5569,301,4969,8047,5723,5113,3608,4145,6166,5778,4737,10685,3787,4229,7827,5899,2017-18,L. James,J. Smith,K. Love,T. Thompson,I. Thomas
Lineups,-2544-2548-2594-201145-201567-,L. James - D. Wade - K. Korver - J. Green - K. Love,1610612739,CLE,16,10,6,0.625,47.0,115.2,115.4,115.5,112.5,-0.3,2.9,0.771,2.45,20.8,0.283,0.58,0.438,0.121,0.537,0.576,94.5,95.7,79.75,91,0.484,187,161,13457,5206,370,4211,8587,5647,3117,1435,3246,4915,9101,8386,7490,5174,5474,10660,6615,2017-18,L. James,D. Wade,K. Korver,J. Green,K. Love
Lineups,-2544-2548-2594-2747-201567-,L. James - D. Wade - K. Korver - J. Smith - K. Love,1610612739,CLE,17,10,7,0.588,44.0,123.4,123.8,90.8,84.8,32.6,39.0,0.419,1.38,13.6,0.333,0.815,0.596,0.129,0.602,0.63,102.0,105.13,87.61,101,0.699,160,161,13585,5411,396,3446,4788,3047,8093,3430,7095,3350,5010,3538,7913,3922,4224,6793,3490,2017-18,L. James,D. Wade,K. Korver,J. Smith,K. Love
Lineups,-2544-2548-2594-201145-202684-,L. James - D. Wade - K. Korver - J. Green - T. Thompson,1610612739,CLE,15,6,9,0.4,43.0,108.1,104.0,103.5,98.0,4.5,6.1,0.6,1.31,16.3,0.233,0.76,0.516,0.162,0.534,0.604,104.1,109.07,90.89,99,0.538,231,410,13747,7170,406,5394,5904,5424,5165,3602,5856,5927,5920,5121,9064,5222,4823,5379,5631,2017-18,L. James,D. Wade,K. Korver,J. Green,T. Thompson
Lineups,-2544-2594-2747-201145-201567-,L. James - K. Korver - J. Smith - J. Green - K. Love,1610612739,CLE,17,11,6,0.647,41.0,118.6,118.8,105.1,103.6,13.5,15.2,0.419,1.63,11.5,0.366,0.718,0.538,0.094,0.493,0.573,98.0,98.65,82.21,85,0.59,160,120,13457,5183,439,3883,7766,4626,8089,2882,7969,3183,6924,4735,6564,7149,5533,9518,4838,2017-18,L. James,K. Korver,J. Smith,J. Green,K. Love
Lineups,-2544-2594-2747-201567-203109-,L. James - K. Korver - J. Smith - K. Love - J. Crowder,1610612739,CLE,19,13,6,0.684,41.0,98.2,94.4,105.2,101.1,-7.0,-6.7,0.484,0.83,13.3,0.216,0.83,0.56,0.2,0.56,0.577,102.0,106.04,88.37,90,0.454,122,82,13457,4673,446,7461,7642,7639,7795,5605,7289,6180,4903,4159,10085,4800,5444,6427,7103,2017-18,L. James,K. Korver,J. Smith,K. Love,J. Crowder
Lineups,-2544-2747-201567-202684-203109-,L. James - J. Smith - K. Love - T. Thompson - J. Crowder,1610612739,CLE,3,2,1,0.667,34.0,96.2,95.7,115.5,114.7,-19.3,-19.0,0.593,0.94,16.0,0.389,0.794,0.586,0.243,0.525,0.526,95.7,96.3,80.25,70,0.416,2527,1804,4150,4679,554,7378,8890,8614,5515,5547,5928,2995,5540,3615,11185,5369,6747,10389,7663,2017-18,L. James,J. Smith,K. Love,T. Thompson,J. Crowder
Lineups,-2544-2594-201145-201567-201588-,L. James - K. Korver - J. Green - K. Love - G. Hill,1610612739,CLE,2,2,0,1.0,30.0,120.2,118.3,114.8,116.7,5.4,1.7,0.731,1.58,22.4,0.261,0.792,0.532,0.2,0.653,0.682,96.4,96.32,80.27,60,0.518,3749,1804,1,1,647,3916,9018,5734,3559,2956,2662,5130,5551,4857,10085,3202,3240,10380,5925,2017-18,L. James,K. Korver,J. Green,K. Love,G. Hill
Lineups,-2544-2548-2747-201145-201567-,L. James - D. Wade - J. Smith - J. Green - K. Love,1610612739,CLE,15,8,7,0.533,29.0,92.8,85.7,139.3,131.3,-46.6,-45.6,0.6,1.09,13.0,0.263,0.773,0.45,0.157,0.434,0.479,104.3,111.79,93.16,70,0.247,231,260,13585,5553,661,8215,10397,10297,5165,3871,7311,5110,5785,8100,8959,7967,8445,4540,9702,2017-18,L. James,D. Wade,J. Smith,J. Green,K. Love
Lineups,-2544-2747-201565-201567-202684-,L. James - J. Smith - D. Rose - K. Love - T. Thompson,1610612739,CLE,4,2,2,0.5,28.0,108.1,108.1,96.0,96.8,12.1,11.2,0.577,1.36,18.1,0.214,0.778,0.491,0.177,0.566,0.588,108.1,107.66,89.71,62,0.542,1840,1804,10414,5569,720,5040,5851,4955,5599,3443,4777,6189,5650,7365,9742,4669,5192,5827,5555,2017-18,L. James,J. Smith,D. Rose,K. Love,T. Thompson
Lineups,-2544-2747-201588-202684-203918-,L. James - J. Smith - G. Hill - T. Thompson - R. Hood,1610612739,CLE,8,5,3,0.625,28.0,104.0,100.0,151.4,141.4,-47.4,-41.4,0.318,1.0,9.9,0.185,0.882,0.455,0.119,0.532,0.56,95.0,100.26,83.55,59,0.309,688,556,12116,5206,709,5564,11208,10094,8991,3884,8595,6786,4254,7948,7447,5258,5934,8827,9062,2017-18,L. James,J. Smith,G. Hill,T. Thompson,R. Hood
Lineups,-2544-2548-201565-201567-203109-,L. James - D. Wade - D. Rose - K. Love - J. Crowder,1610612739,CLE,2,2,0,1.0,27.0,101.6,107.0,123.3,121.1,-21.7,-14.0,0.667,1.08,17.7,0.308,0.905,0.574,0.228,0.479,0.564,104.9,103.07,85.89,57,0.387,3749,1804,1,1,760,5144,9565,8222,3930,3877,4864,4493,4130,3787,11052,7276,5809,7596,8093,2017-18,L. James,D. Wade,D. Rose,K. Love,J. Crowder
Lineups,-2544-2594-203903-203918-1626204-,L. James - K. Korver - J. Clarkson - R. Hood - L. Nance Jr.,1610612739,CLE,7,3,4,0.429,27.0,119.0,110.0,112.0,114.8,6.9,-4.8,0.727,2.0,20.3,0.182,0.667,0.473,0.133,0.619,0.667,105.0,107.7,89.75,60,0.541,852,1118,12847,7091,749,4789,8895,7488,3564,1649,3330,6794,7451,7630,7998,3736,3424,5792,5568,2017-18,L. James,K. Korver,J. Clarkson,R. Hood,L. Nance Jr.
Lineups,-2544-201588-203903-203918-1626204-,L. James - G. Hill - J. Clarkson - R. Hood - L. Nance Jr.,1610612739,CLE,6,4,2,0.667,26.0,129.5,120.4,91.3,86.8,38.2,33.6,0.769,5.0,25.3,0.24,0.793,0.537,0.074,0.612,0.635,94.5,100.52,83.76,54,0.688,1083,770,10414,4679,796,3645,4962,3278,3118,146,1577,5872,5544,4737,5997,3800,4120,8708,3592,2017-18,L. James,G. Hill,J. Clarkson,R. Hood,L. Nance Jr.
Lineups,-2544-2594-101112-201145-1626224-,L. James - K. Korver - C. Frye - J. Green - C. Osman,1610612739,CLE,3,3,0,1.0,26.0,134.2,135.3,104.1,103.8,30.2,31.4,0.88,3.14,29.3,0.125,0.625,0.458,0.137,0.732,0.76,96.8,96.5,80.42,51,0.661,2527,1118,1,1,794,2409,7783,3520,2603,715,1064,7456,8545,7909,8162,2264,2199,10322,3952,2017-18,L. James,K. Korver,C. Frye,J. Green,C. Osman
Lineups,-2544-101181-201145-201567-201588-,L. James - J. Calderon - J. Green - K. Love - G. Hill,1610612739,CLE,3,2,1,0.667,25.0,130.8,130.2,109.8,109.4,21.0,20.8,0.655,3.17,26.0,0.118,0.826,0.525,0.113,0.707,0.722,101.7,102.1,85.08,53,0.613,2527,1804,4150,4679,817,2857,8300,4185,4765,710,1542,7572,4908,4981,7301,2430,2692,8055,4513,2017-18,L. James,J. Calderon,J. Green,K. Love,G. Hill
Lineups,-2544-2747-201145-201588-1626204-,L. James - J. Smith - J. Green - G. Hill - L. Nance Jr.,1610612739,CLE,3,0,3,0.0,25.0,115.7,113.0,113.6,109.3,2.1,3.7,0.364,1.33,11.6,0.269,0.697,0.508,0.111,0.521,0.568,99.3,102.52,85.43,54,0.495,2527,8305,12116,8305,806,4466,8295,5590,8426,3451,7932,5053,7264,5240,7020,5405,5757,7892,6483,2017-18,L. James,J. Smith,J. Green,G. Hill,L. Nance Jr.
Lineups,-2544-2548-2594-201145-203109-,L. James - D. Wade - K. Korver - J. Green - J. Crowder,1610612739,CLE,9,3,6,0.333,24.0,108.9,100.0,102.4,94.2,6.4,5.8,0.556,3.33,14.7,0.222,0.76,0.481,0.056,0.466,0.534,97.1,105.62,88.02,54,0.529,588,1118,13457,7371,855,5564,5658,5447,5842,683,6432,6021,5920,7486,5612,7450,6496,6615,5767,2017-18,L. James,D. Wade,K. Korver,J. Green,J. Crowder
Lineups,-2544-2548-2594-2747-201145-,L. James - D. Wade - K. Korver - J. Smith - J. Green,1610612739,CLE,10,6,4,0.6,24.0,95.6,88.0,95.2,89.5,0.3,-1.5,0.769,1.67,16.1,0.091,0.645,0.415,0.12,0.485,0.536,101.3,108.79,90.66,50,0.54,470,410,12847,5271,878,8044,5200,7309,3118,2776,5894,7714,8417,8917,7466,7205,6454,5452,5578,2017-18,L. James,D. Wade,K. Korver,J. Smith,J. Green
Lineups,-2544-2548-2594-201567-203109-,L. James - D. Wade - K. Korver - K. Love - J. Crowder,1610612739,CLE,12,8,4,0.667,24.0,120.2,120.0,85.5,79.6,34.7,40.4,0.55,1.38,16.9,0.222,0.767,0.563,0.16,0.608,0.668,96.7,100.18,83.49,50,0.813,341,260,12847,4679,874,3650,4171,2930,5921,3432,5158,6021,5856,4091,9027,3866,3417,8853,2580,2017-18,L. James,D. Wade,K. Korver,K. Love,J. Crowder
Lineups,-2544-101181-201567-203918-1626204-,L. James - J. Calderon - K. Love - R. Hood - L. Nance Jr.,1610612739,CLE,3,3,0,1.0,22.0,122.5,115.2,103.7,97.8,18.8,17.4,0.7,7.0,22.2,0.15,0.864,0.524,0.043,0.59,0.598,95.1,100.94,84.12,46,0.634,2527,1118,1,1,959,4240,5900,4436,3762,47,2667,7224,4392,4991,5493,4212,4978,8537,4223,2017-18,L. James,J. Calderon,K. Love,R. Hood,L. Nance Jr.
Lineups,-2544-201145-201567-203918-1626224-,L. James - J. Green - K. Love - R. Hood - C. Osman,1610612739,CLE,2,1,1,0.5,22.0,114.4,119.1,139.6,140.4,-25.2,-21.3,0.857,2.25,26.9,0.111,0.722,0.417,0.17,0.645,0.667,104.9,102.47,85.39,47,0.424,3749,3245,4150,5569,952,3869,11199,8800,2648,1533,1447,7582,6865,8833,9593,3280,3422,7913,7550,2017-18,L. James,J. Green,K. Love,R. Hood,C. Osman
Lineups,-2544-2594-2747-201145-201588-,L. James - K. Korver - J. Smith - J. Green - G. Hill,1610612739,CLE,6,3,3,0.5,22.0,91.1,85.2,81.9,82.0,9.3,3.2,0.643,1.5,14.3,0.0,0.774,0.429,0.111,0.473,0.517,108.5,112.2,93.5,54,0.541,1083,1118,12116,5569,939,8359,4508,5630,4821,3004,6483,7813,5778,8484,7020,7347,6936,4452,5562,2017-18,L. James,K. Korver,J. Smith,J. Green,G. Hill
Lineups,-2544-2594-2747-201145-202684-,L. James - K. Korver - J. Smith - J. Green - T. Thompson,1610612739,CLE,6,2,4,0.333,21.0,130.7,136.6,105.2,107.1,25.5,29.4,0.381,1.6,14.5,0.421,0.81,0.625,0.122,0.603,0.639,97.4,94.44,78.7,41,0.607,1083,1804,12847,7371,1007,2359,8055,3640,8365,2899,6460,2613,5047,2817,7513,3920,4055,11042,4580,2017-18,L. James,K. Korver,J. Smith,J. Green,T. Thompson
Lineups,-2544-201588-202684-203918-1626224-,L. James - G. Hill - T. Thompson - R. Hood - C. Osman,1610612739,CLE,3,1,2,0.333,18.0,102.6,110.8,152.0,151.4,-49.4,-40.5,0.625,2.0,18.9,0.286,0.714,0.457,0.135,0.486,0.526,103.5,99.68,83.07,37,0.311,2527,3245,10414,7371,1239,4733,11922,10067,4943,1649,4309,4703,6931,7932,8101,7198,6752,9088,9041,2017-18,L. James,G. Hill,T. Thompson,R. Hood,C. Osman
Lineups,-2544-101181-201567-201588-1626204-,L. James - J. Calderon - K. Love - G. Hill - L. Nance Jr.,1610612739,CLE,2,2,0,1.0,18.0,110.5,115.4,107.9,110.3,2.6,5.1,0.5,1.14,14.5,0.381,0.824,0.579,0.179,0.5,0.553,105.7,102.39,85.32,39,0.511,3749,1804,1,1,1194,4211,8389,5495,6137,3816,6460,3035,4919,3735,9767,5555,6095,7946,6010,2017-18,L. James,J. Calderon,K. Love,G. Hill,L. Nance Jr.
Lineups,-2544-201145-201588-202684-203918-,L. James - J. Green - G. Hill - T. Thompson - R. Hood,1610612739,CLE,2,1,1,0.5,18.0,105.0,102.9,100.1,100.0,4.9,2.9,0.571,4.0,15.4,0.391,0.833,0.585,0.057,0.414,0.447,97.0,98.0,81.66,35,0.439,3749,3245,4150,5569,1255,5468,5959,5649,5613,321,6115,2988,4627,3617,5652,8331,8936,9786,7299,2017-18,L. James,J. Green,G. Hill,T. Thompson,R. Hood
Lineups,-2544-2747-203903-203918-1626204-,L. James - J. Smith - J. Clarkson - R. Hood - L. Nance Jr.,1610612739,CLE,5,3,2,0.6,18.0,100.4,94.4,127.5,125.7,-27.1,-31.3,0.429,1.2,12.8,0.316,0.786,0.515,0.139,0.485,0.502,92.1,95.55,79.63,36,0.3,1378,1118,10414,5271,1236,7461,10073,9403,7997,3729,7374,4421,5586,5141,8192,7212,7436,10700,9146,2017-18,L. James,J. Smith,J. Clarkson,R. Hood,L. Nance Jr.
Lineups,-2544-101181-201145-201567-203918-,L. James - J. Calderon - J. Green - K. Love - R. Hood,1610612739,CLE,3,3,0,1.0,17.0,119.9,113.9,101.3,100.0,18.6,13.9,0.5,2.67,18.2,0.0,0.905,0.543,0.083,0.655,0.657,98.7,101.86,84.88,36,0.577,2527,1118,1,1,1293,4396,5959,4749,6137,1240,4549,7813,4130,4592,6161,3167,3723,8156,5002,2017-18,L. James,J. Calderon,J. Green,K. Love,R. Hood
Lineups,-2544-2747-201145-201567-203109-,L. James - J. Smith - J. Green - K. Love - J. Crowder,1610612739,CLE,3,2,1,0.667,17.0,135.6,137.1,95.6,94.6,40.0,42.5,0.688,2.2,23.4,0.091,0.929,0.56,0.143,0.704,0.764,103.6,103.57,86.31,35,0.656,2527,1804,4150,4679,1340,2348,5678,2852,3862,1571,2455,7714,4042,4136,8242,2439,2168,7448,3992,2017-18,L. James,J. Smith,J. Green,K. Love,J. Crowder
Lineups,-2544-2594-101112-201145-203109-,L. James - K. Korver - C. Frye - J. Green - J. Crowder,1610612739,CLE,4,3,1,0.75,17.0,121.1,122.9,127.5,122.2,-6.4,0.6,0.563,1.5,20.0,0.091,0.929,0.56,0.171,0.667,0.704,100.7,102.04,85.03,35,0.503,1840,1118,4150,4358,1337,3488,9621,5793,5806,3004,3350,7714,4042,4136,9606,2749,2878,8088,6087,2017-18,L. James,K. Korver,C. Frye,J. Green,J. Crowder
Lineups,-2544-2747-201567-202684-202697-,L. James - J. Smith - K. Love - T. Thompson - I. Shumpert,1610612739,CLE,3,0,3,0.0,16.0,129.5,121.2,121.4,124.2,8.1,-3.0,0.4,0.86,14.0,0.385,0.813,0.621,0.212,0.704,0.717,96.2,98.26,81.89,33,0.435,2527,8305,12116,8305,1386,3614,9761,7392,8129,5584,7025,3011,5018,2963,10773,2439,2734,9667,7364,2017-18,L. James,J. Smith,K. Love,T. Thompson,I. Shumpert
Lineups,-2544-2594-201145-202684-1626224-,L. James - K. Korver - J. Green - T. Thompson - C. Osman,1610612739,CLE,6,4,2,0.667,16.0,97.6,96.9,109.9,102.9,-12.3,-6.0,0.727,2.67,17.8,0.278,0.875,0.559,0.094,0.466,0.504,98.8,102.63,85.52,32,0.45,1083,770,10414,4679,1433,7317,7714,7578,3564,1240,4848,4937,4269,4161,6551,7455,7399,7854,7146,2017-18,L. James,K. Korver,J. Green,T. Thompson,C. Osman
Lineups,-2544-101112-101181-201567-203109-,L. James - C. Frye - J. Calderon - K. Love - J. Crowder,1610612739,CLE,1,1,0,1.0,15.0,135.6,134.5,127.6,123.3,8.0,11.1,0.733,5.5,26.2,0.167,0.8,0.455,0.069,0.648,0.678,90.9,92.85,77.38,29,0.514,6214,3245,1,1,1480,2437,9726,4959,3548,141,1528,6908,5076,7948,5876,3262,3291,11548,5979,2017-18,L. James,C. Frye,J. Calderon,K. Love,J. Crowder
Lineups,-2544-2548-2747-201145-203109-,L. James - D. Wade - J. Smith - J. Green - J. Crowder,1610612739,CLE,10,4,6,0.4,15.0,93.5,90.3,102.3,102.7,-8.8,-12.4,0.8,1.6,18.6,0.267,0.632,0.471,0.161,0.457,0.519,109.5,110.97,92.48,31,0.398,470,770,13457,7170,1554,7816,7707,8086,2855,2899,4455,5064,8528,7641,9049,7583,6910,4709,7960,2017-18,L. James,D. Wade,J. Smith,J. Green,J. Crowder
Lineups,-2544-2548-2594-201145-201565-,L. James - D. Wade - K. Korver - J. Green - D. Rose,1610612739,CLE,2,0,2,0.0,15.0,80.5,81.8,85.1,87.9,-4.5,-6.1,0.625,0.71,12.2,0.188,0.765,0.485,0.212,0.396,0.491,109.7,107.06,89.22,33,0.447,3749,8305,10414,8305,1540,8612,5067,7582,4943,5753,7790,6761,5864,7432,10773,8711,8277,6015,7184,2017-18,L. James,D. Wade,K. Korver,J. Green,D. Rose
Lineups,-2544-2548-2594-2747-101112-,L. James - D. Wade - K. Korver - J. Smith - C. Frye,1610612739,CLE,5,4,1,0.8,14.0,173.6,162.5,103.4,100.0,70.1,62.5,0.706,6.0,24.0,0.462,0.722,0.613,0.063,0.733,0.766,102.1,107.36,89.46,32,0.797,1378,770,4150,4250,1690,1222,5959,1963,3749,86,2355,2362,6865,3028,5720,2259,2145,5919,2720,2017-18,L. James,D. Wade,K. Korver,J. Smith,C. Frye
Lineups,-2544-101181-201145-201588-1627790-,L. James - J. Calderon - J. Green - G. Hill - A. Zizic,1610612739,CLE,1,1,0,1.0,14.0,114.0,122.6,121.3,122.6,-7.3,0.0,0.625,1.43,22.2,0.357,0.867,0.621,0.226,0.661,0.648,107.4,102.98,85.81,31,0.5,6214,3245,1,1,1581,3497,9693,5820,4943,3367,2667,3251,4375,2963,11030,3141,3845,7615,6099,2017-18,L. James,J. Calderon,J. Green,G. Hill,A. Zizic
Lineups,-2544-2594-201565-201567-203109-,L. James - K. Korver - D. Rose - K. Love - J. Crowder,1610612739,CLE,4,3,1,0.75,14.0,146.0,132.3,125.2,125.0,20.8,7.3,0.533,2.67,20.0,0.125,0.615,0.429,0.097,0.761,0.786,99.0,104.25,86.87,31,0.579,1840,1118,4150,4358,1697,2783,9770,5327,6039,1240,3350,7456,8662,8484,6620,1833,1989,7190,4981,2017-18,L. James,K. Korver,D. Rose,K. Love,J. Crowder
Lineups,-2544-2594-2747-203903-1626204-,L. James - K. Korver - J. Smith - J. Clarkson - L. Nance Jr.,1610612739,CLE,3,3,0,1.0,14.0,119.3,122.6,109.4,106.3,10.0,16.3,0.692,4.5,21.4,0.143,0.6,0.379,0.065,0.577,0.616,104.5,104.64,87.2,31,0.564,2527,1118,1,1,1581,3497,7967,4582,3818,286,3001,7238,8724,9597,5788,4432,4533,7018,5190,2017-18,L. James,K. Korver,J. Smith,J. Clarkson,L. Nance Jr.
Lineups,-2544-2548-2747-201145-202684-,L. James - D. Wade - J. Smith - J. Green - T. Thompson,1610612739,CLE,7,2,5,0.286,13.0,124.0,116.1,111.7,106.7,12.2,9.5,0.364,1.0,10.3,0.333,0.688,0.536,0.129,0.571,0.642,104.2,110.24,91.87,31,0.563,852,1804,13227,7886,1737,4175,8007,5120,8426,3884,8371,3350,7351,4750,7916,4492,4026,5017,5205,2017-18,L. James,D. Wade,J. Smith,J. Green,T. Thompson
Lineups,-2544-2548-2747-201567-202684-,L. James - D. Wade - J. Smith - K. Love - T. Thompson,1610612739,CLE,5,1,4,0.2,13.0,91.3,82.1,111.6,111.1,-20.3,-29.0,0.667,1.5,16.7,0.231,0.923,0.577,0.143,0.477,0.475,99.3,104.82,87.35,28,0.431,1378,3245,12847,8142,1850,8608,8438,9292,3930,3004,5176,5933,4056,3766,8242,7290,8499,6926,7408,2017-18,L. James,D. Wade,J. Smith,K. Love,T. Thompson
Lineups,-2544-2548-2594-201145-1626224-,L. James - D. Wade - K. Korver - J. Green - C. Osman,1610612739,CLE,5,3,2,0.6,13.0,148.9,150.0,90.9,78.6,57.9,71.4,0.75,4.0,30.8,0.143,0.769,0.55,0.115,0.795,0.806,93.5,100.21,83.51,26,0.791,1378,1118,10414,5271,1785,1476,4122,1600,3153,321,914,7238,5803,4393,7332,1711,1821,8845,2756,2017-18,L. James,D. Wade,K. Korver,J. Green,C. Osman
Lineups,-2544-201145-203903-203918-1626204-,L. James - J. Green - J. Clarkson - R. Hood - L. Nance Jr.,1610612739,CLE,4,3,1,0.75,13.0,82.9,76.7,79.6,79.3,3.2,-2.6,0.556,1.25,13.2,0.214,0.65,0.471,0.133,0.435,0.464,104.9,109.26,91.05,30,0.597,1840,1118,4150,4358,1781,9104,4162,7369,5842,3644,7294,6189,8392,7641,7998,7958,8665,5313,4763,2017-18,L. James,J. Green,J. Clarkson,R. Hood,L. Nance Jr.
Lineups,-2544-2747-101181-203903-1626204-,L. James - J. Smith - J. Calderon - J. Clarkson - L. Nance Jr.,1610612739,CLE,2,2,0,1.0,13.0,85.0,84.6,94.8,92.3,-9.8,-7.7,0.25,0.67,6.3,0.25,0.643,0.433,0.115,0.417,0.442,98.0,99.57,82.98,26,0.408,3749,1804,1,1,1857,8376,5476,7699,9072,5775,9248,5199,8424,8458,7332,8204,9004,9134,7753,2017-18,L. James,J. Smith,J. Calderon,J. Clarkson,L. Nance Jr.
Lineups,-2544-2747-101181-202684-1626224-,L. James - J. Smith - J. Calderon - T. Thompson - C. Osman,1610612739,CLE,1,1,0,1.0,13.0,123.3,126.9,131.0,125.9,-7.7,1.0,0.571,8.0,22.9,0.083,0.909,0.478,0.038,0.62,0.617,96.7,97.22,81.02,26,0.473,6214,3245,1,1,1766,3085,10078,5770,5613,31,2605,7751,4101,7516,5455,3732,4527,10068,6797,2017-18,L. James,J. Smith,J. Calderon,T. Thompson,C. Osman
Lineups,-2544-2747-202684-203903-203918-,L. James - J. Smith - T. Thompson - J. Clarkson - R. Hood,1610612739,CLE,4,4,0,1.0,13.0,105.0,100.0,116.4,116.7,-11.3,-16.7,0.083,0.33,2.7,0.313,0.714,0.5,0.097,0.481,0.508,108.1,110.6,92.17,31,0.33,1840,770,1,1,1749,5564,9018,8440,9471,6548,9469,4445,6931,5290,6620,7246,7269,4932,8894,2017-18,L. James,J. Smith,T. Thompson,J. Clarkson,R. Hood
Lineups,-2544-2594-201145-201588-203918-,L. James - K. Korver - J. Green - G. Hill - R. Hood,1610612739,CLE,3,2,1,0.667,13.0,127.1,121.4,141.1,144.4,-14.0,-23.0,0.538,3.5,19.4,0.182,0.556,0.35,0.071,0.625,0.66,98.4,99.44,82.86,28,0.407,2527,1804,4150,4679,1738,3587,11314,8887,5996,609,4147,6794,9234,9946,5897,3480,3676,9187,7775,2017-18,L. James,K. Korver,J. Green,G. Hill,R. Hood
Lineups,-2544-201567-201588-203918-1626204-,L. James - K. Love - G. Hill - R. Hood - L. Nance Jr.,1610612739,CLE,2,2,0,1.0,13.0,139.7,142.9,111.1,107.1,28.6,35.7,0.5,4.0,21.1,0.2,0.769,0.522,0.071,0.72,0.724,100.8,101.43,84.53,28,0.643,3749,1804,1,1,1744,2001,8055,3194,6137,321,3146,6275,5803,5026,5897,2336,2684,8307,4104,2017-18,L. James,K. Love,G. Hill,R. Hood,L. Nance Jr.
Lineups,-2544-2747-101181-201567-202684-,L. James - J. Smith - J. Calderon - K. Love - T. Thompson,1610612739,CLE,3,1,2,0.333,12.0,96.7,95.7,106.3,104.2,-9.6,-8.5,0.444,2.0,13.3,0.214,0.917,0.538,0.087,0.455,0.463,91.2,92.65,77.21,23,0.444,2527,3245,10414,7371,1911,7379,7805,7778,7929,1649,7174,6189,4075,4644,6333,7594,8686,11591,7210,2017-18,L. James,J. Smith,J. Calderon,K. Love,T. Thompson
Lineups,-2544-2594-101181-201145-201567-,L. James - K. Korver - J. Calderon - J. Green - K. Love,1610612739,CLE,4,4,0,1.0,12.0,141.7,144.0,124.0,115.4,17.8,28.6,0.769,2.5,28.6,0.0,0.6,0.429,0.16,0.853,0.841,100.6,103.44,86.2,25,0.602,1840,770,1,1,1969,1990,8929,3674,3118,1306,1076,7813,8724,8484,9027,1364,1579,7475,4626,2017-18,L. James,K. Korver,J. Calderon,J. Green,K. Love
Lineups,-2544-2594-201145-203903-1626204-,L. James - K. Korver - J. Green - J. Clarkson - L. Nance Jr.,1610612739,CLE,4,2,2,0.5,12.0,83.0,76.0,58.2,53.6,24.8,22.4,0.875,2.33,21.2,0.077,0.769,0.423,0.12,0.45,0.455,97.6,106.37,88.64,25,0.851,1840,1804,10414,5569,1948,9128,2499,4106,2604,1457,3127,7769,5803,8778,7466,7669,8806,6295,2374,2017-18,L. James,K. Korver,J. Green,J. Clarkson,L. Nance Jr.
Lineups,-2544-201580-1627742-1628366-1628398-,L. James - J. McGee - B. Ingram - L. Ball - K. Kuzma,1610612747,LAL,18,13,5,0.722,234.0,102.7,104.5,104.7,105.1,-2.0,-0.6,0.611,1.5,18.7,0.283,0.739,0.526,0.173,0.536,0.556,105.2,104.04,86.7,508,0.527,108,67,14236,4941,35,5999,8242,7852,5737,3291,4977,5345,6918,5153,10563,5648,6540,8992,6177,2018-19,L. James,J. McGee,B. Ingram,L. Ball,K. Kuzma
